Project,Module,Priority,Category,FileName,LineNumber,FilePath,Link
DP,dpnextgen,High,CWE-502 Deserialization of Untrusted Data: CVE-2017-7525,jackson-databind-2.7.0.jar,null,src_root/bin/java/apache-maven/repository/com/fasterxml/jackson/core/jackson-databind/2.7.0/jackson-databind-2.7.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES212281
DP,dpnextgen,High,CWE-502 Deserialization of Untrusted Data: CVE-2017-7525,jackson-databind-2.5.4.jar,null,src_root/bin/java/apache-maven/repository/com/fasterxml/jackson/core/jackson-databind/2.5.4/jackson-databind-2.5.4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES212280
DP,dpnextgen,High,CWE-502 Deserialization of Untrusted Data: CVE-2017-7525,jackson-databind-2.5.1.jar,null,src_root/bin/java/apache-maven/repository/com/fasterxml/jackson/core/jackson-databind/2.5.1/jackson-databind-2.5.1.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES212279
DP,dpnextgen,High,CWE-502 Deserialization of Untrusted Data: CVE-2017-7525,jackson-databind-2.3.0.jar,null,src_root/bin/java/apache-maven/repository/com/fasterxml/jackson/core/jackson-databind/2.3.0/jackson-databind-2.3.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES212278
DP,dpnextgen,High,CWE-20 Improper Input Validation: CVE-2009-4611,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198567
DP,dpnextgen,High,CWE-20 Improper Input Validation: CVE-2009-4611,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty-util/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty-util/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198548
DP,dpnextgen,High,CWE-287 Improper Authentication: CVE-2014-3612,activemq-all-5.9.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/activemq/activemq-all/5.9.0/activemq-all-5.9.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198540
DP,dpnextgen,High,CWE-264 Permissions Privileges and Access Controls: CVE-2014-0107,xalan-2.7.1.jar,null,src_root/bin/java/apache-maven/repository/xalan/xalan/2.7.1/xalan-2.7.1.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198505
DP,dpnextgen,High,CWE-264 Permissions Privileges and Access Controls: CVE-2014-0107,xalan-2.7.0.jar,null,src_root/bin/java/apache-maven/repository/xalan/xalan/2.7.0/xalan-2.7.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198504
DP,dpnextgen,High,CWE-264 Permissions Privileges and Access Controls: CVE-2014-0107,serializer-2.7.1.jar,null,src_root/bin/java/apache-maven/repository/xalan/serializer/2.7.1/serializer-2.7.1.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198503
DP,dpnextgen,High,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'): CVE-2014-9389,jjwt-0.7.0.jar,null,src_root/bin/java/apache-maven/repository/io/jsonwebtoken/jjwt/0.7.0/jjwt-0.7.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198490
DP,dpnextgen,High,CWE-16 Configuration: CVE-2011-2730,org.springframework.core-3.0.5.RELEASE.jar,null,src_root/bin/java/apache-maven/repository/org/springframework/org.springframework.core/3.0.5.RELEASE/org.springframework.core-3.0.5.RELEASE.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198475
DP,dpnextgen,High,CWE-20 Improper Input Validation: CVE-2009-4611,servlet-api-2.5-6.1.5.jar,null,src_root/bin/java/apache-maven/repository/org/mortbay/jetty/servlet-api-2.5/6.1.5/servlet-api-2.5-6.1.5.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198434
DP,dpnextgen,High,CWE-74 Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'): CVE-2015-3253,groovy-all-1.7.4.jar,null,src_root/bin/java/apache-maven/repository/org/codehaus/groovy/groovy-all/1.7.4/groovy-all-1.7.4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198357
DP,dpnextgen,High,CWE Not Specified: CVE-2015-6420,commons-collections-3.2.jar,null,src_root/bin/java/apache-maven/repository/commons-collections/commons-collections/3.2/commons-collections-3.2.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198322
DP,dpnextgen,High,CWE Not Specified: CVE-2015-6420,commons-collections-3.2.1.jar,null,src_root/bin/java/apache-maven/repository/commons-collections/commons-collections/3.2.1/commons-collections-3.2.1.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198321
DP,dpnextgen,High,CWE Not Specified: CVE-2015-6420,commons-collections-3.1.jar,null,src_root/bin/java/apache-maven/repository/commons-collections/commons-collections/3.1/commons-collections-3.1.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198310
DP,dpnextgen,High,CWE Not Specified: CVE-2015-6420,commons-collections-2.1.jar,null,src_root/bin/java/apache-maven/repository/commons-collections/commons-collections/2.1/commons-collections-2.1.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198309
DP,dpnextgen,High,CWE Not Specified: CVE-2015-6420,commons-collections-2.0.jar,null,src_root/bin/java/apache-maven/repository/commons-collections/commons-collections/2.0/commons-collections-2.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198308
DP,dpnextgen,High,CWE-20 Improper Input Validation: CVE-2014-0114,commons-beanutils-1.8.3.jar,null,src_root/bin/java/apache-maven/repository/commons-beanutils/commons-beanutils/1.8.3/commons-beanutils-1.8.3.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198307
DP,dpnextgen,High,CWE-20 Improper Input Validation: CVE-2014-0114,commons-beanutils-1.8.0.jar,null,src_root/bin/java/apache-maven/repository/commons-beanutils/commons-beanutils/1.8.0/commons-beanutils-1.8.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198306
DP,dpnextgen,High,CWE-20 Improper Input Validation: CVE-2014-0114,commons-beanutils-1.7.0.jar,null,src_root/bin/java/apache-maven/repository/commons-beanutils/commons-beanutils/1.7.0/commons-beanutils-1.7.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198305
DP,dpnextgen,High,CWE-20 Improper Input Validation: CVE-2014-0114,commons-beanutils-core-1.8.0.jar,null,src_root/bin/java/apache-maven/repository/commons-beanutils/commons-beanutils-core/1.8.0/commons-beanutils-core-1.8.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198304
DP,dpnextgen,High,CWE-264 Permissions Privileges and Access Controls: CVE-2014-0002,camel-core-1.5.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/camel/camel-core/1.5.0/camel-core-1.5.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198279
DP,dpnextgen,High,CWE-264 Permissions Privileges and Access Controls: CVE-2014-0003,camel-core-1.5.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/camel/camel-core/1.5.0/camel-core-1.5.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198278
DP,dpnextgen,High,CWE-20 Improper Input Validation: CVE-2009-4611,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/servlet-api-2.5/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/servlet-api-2.5/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198256
DP,dpnextgen,High,CWE-287 Improper Authentication: CVE-2014-3612,activemq-core-5.2.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/activemq/activemq-core/5.2.0/activemq-core-5.2.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198242
DP,dpnextgen,High,CWE-264 Permissions Privileges and Access Controls: CVE-2014-0107,xalan-4.6.b.23201.jar,null,src_root/bin/java/apache-maven/repository/com/adobe/flex/compiler/xalan/4.6.b.23201/xalan-4.6.b.23201.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198236
DP,dpnextgen,High,CWE Not Specified: CVE-2007-2861,saxon9-4.6.b.23201.jar,null,src_root/bin/java/apache-maven/repository/com/adobe/flex/compiler/saxon9/4.6.b.23201/saxon9-4.6.b.23201.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198235
DP,dp-wi,High,Session Fixation,authenticate,0,/auth/realms/DataProtector/login-actions/authenticate,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=WEBINSPECT241776650
DP,dp-wi,High,Cross-Frame Scripting,auth,0,/auth/realms/DataProtector/protocol/openid-connect/auth,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=WEBINSPECT241776543
DP,dpnextgen,Low,CWE-59 Improper Link Resolution Before File Access ('Link Following'): CVE-2008-0732,activemq-all-5.9.0.jar/META-INF/maven/org.apache.geronimo.specs/geronimo-jta_1.0.1B_spec/pom.xml,null,src_root/bin/java/apache-maven/repository/org/apache/activemq/activemq-all/5.9.0/activemq-all-5.9.0.jar/META-INF/maven/org.apache.geronimo.specs/geronimo-jta_1.0.1B_spec/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES221377
DP,dpnextgen,Low,CWE-59 Improper Link Resolution Before File Access ('Link Following'): CVE-2008-0732,activemq-all-5.9.0.jar/META-INF/maven/org.apache.geronimo.specs/geronimo-annotation_1.0_spec/pom.xml,null,src_root/bin/java/apache-maven/repository/org/apache/activemq/activemq-all/5.9.0/activemq-all-5.9.0.jar/META-INF/maven/org.apache.geronimo.specs/geronimo-annotation_1.0_spec/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES221375
DP,dpnextgen,Low,CWE-59 Improper Link Resolution Before File Access ('Link Following'): CVE-2008-0732,activemq-all-5.9.0.jar/META-INF/maven/org.apache.geronimo.specs/geronimo-j2ee-management_1.1_spec/pom.xml,null,src_root/bin/java/apache-maven/repository/org/apache/activemq/activemq-all/5.9.0/activemq-all-5.9.0.jar/META-INF/maven/org.apache.geronimo.specs/geronimo-j2ee-management_1.1_spec/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES221373
DP,dpnextgen,Low,CWE-59 Improper Link Resolution Before File Access ('Link Following'): CVE-2008-0732,geronimo-jms_1.1_spec-1.1.1.jar,null,src_root/bin/java/apache-maven/repository/org/apache/geronimo/specs/geronimo-jms_1.1_spec/1.1.1/geronimo-jms_1.1_spec-1.1.1.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES221368
DP,dpnextgen,Low,CWE-59 Improper Link Resolution Before File Access ('Link Following'): CVE-2008-0732,geronimo-j2ee-management_1.0_spec-1.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/geronimo/specs/geronimo-j2ee-management_1.0_spec/1.0/geronimo-j2ee-management_1.0_spec-1.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES221365
DP,dpnextgen,Low,CWE Not Specified: CVE-2006-3225,servlet-api-2.5.jar,null,src_root/bin/java/apache-maven/repository/javax/servlet/servlet-api/2.5/servlet-api-2.5.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198494
DP,dpnextgen,Low,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2010-0684,activemq-core-5.2.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/activemq/activemq-core/5.2.0/activemq-core-5.2.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198272
DP,dpnextgen,Low,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2009-1879,com.springsource.flex.messaging-3.2.0.3978.jar,null,src_root/bin/java/apache-maven/repository/com/adobe/flex/com.springsource.flex.messaging/3.2.0.3978/com.springsource.flex.messaging-3.2.0.3978.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198233
DP,dpnextgen,Medium,CWE-601 URL Redirection to Untrusted Site ('Open Redirect'): CVE-2018-11784,tomcat-jdbc-8.5.27.jar,null,src_root/bin/java/apache-maven/repository/org/apache/tomcat/tomcat-jdbc/8.5.27/tomcat-jdbc-8.5.27.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES320060
DP,dpnextgen,Medium,CWE-264 Permissions Privileges and Access Controls: CVE-2007-2138,postgresql-9.1-901-1.jdbc4.jar,null,src_root/bin/java/apache-maven/repository/postgresql/postgresql/9.1-901-1.jdbc4/postgresql-9.1-901-1.jdbc4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES314357
DP,dpnextgen,Medium,CWE-264 Permissions Privileges and Access Controls: CVE-2007-2138,postgresql-9.0-801.jdbc4.jar,null,src_root/bin/java/apache-maven/repository/postgresql/postgresql/9.0-801.jdbc4/postgresql-9.0-801.jdbc4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES314355
DP,dpnextgen,Medium,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'): CVE-2018-1336,tomcat-jdbc-8.5.27.jar,null,src_root/bin/java/apache-maven/repository/org/apache/tomcat/tomcat-jdbc/8.5.27/tomcat-jdbc-8.5.27.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES314348
DP,dpnextgen,Medium,CWE-264 Permissions Privileges and Access Controls: CVE-2007-2138,postgresql-42.1.4.jar,null,src_root/bin/java/apache-maven/repository/org/postgresql/postgresql/42.1.4/postgresql-42.1.4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES314331
DP,dpnextgen,Medium,CWE-264 Permissions Privileges and Access Controls: CVE-2007-2138,postgresql-9.0-801.jdbc4.jar,null,src_root/src/jboss/AS7/modules/org/postgresql/main/postgresql-9.0-801.jdbc4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES314322
DP,dpnextgen,Medium,CWE-200 Information Exposure: CVE-2017-7484,postgresql-9.1-901-1.jdbc4.jar,null,src_root/bin/java/apache-maven/repository/postgresql/postgresql/9.1-901-1.jdbc4/postgresql-9.1-901-1.jdbc4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES259541
DP,dpnextgen,Medium,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2008-7271,aether-spi-1.0.2.v20150114.jar,null,src_root/bin/java/apache-maven/repository/org/eclipse/aether/aether-spi/1.0.2.v20150114/aether-spi-1.0.2.v20150114.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES249468
DP,dpnextgen,Medium,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2010-4647,aether-spi-1.0.2.v20150114.jar,null,src_root/bin/java/apache-maven/repository/org/eclipse/aether/aether-spi/1.0.2.v20150114/aether-spi-1.0.2.v20150114.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES249467
DP,dpnextgen,Medium,CWE-399 Resource Management Errors: CVE-2007-6059,javax.mail-api-1.6.1.jar,null,src_root/bin/java/apache-maven/repository/javax/mail/javax.mail-api/1.6.1/javax.mail-api-1.6.1.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES249466
DP,dpnextgen,Medium,CWE Not Specified: CVE-2001-0381,bctsp-jdk14-1.38.jar,null,src_root/bin/java/apache-maven/repository/org/bouncycastle/bctsp-jdk14/1.38/bctsp-jdk14-1.38.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES249465
DP,dpnextgen,Medium,CWE Not Specified: CVE-2005-0366,bctsp-jdk14-1.38.jar,null,src_root/bin/java/apache-maven/repository/org/bouncycastle/bctsp-jdk14/1.38/bctsp-jdk14-1.38.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES249464
DP,dpnextgen,Medium,CWE-200 Information Exposure: CVE-2015-7940,bcprov-jdk14-1.38.jar,null,src_root/bin/java/apache-maven/repository/org/bouncycastle/bcprov-jdk14/1.38/bcprov-jdk14-1.38.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES249463
DP,dpnextgen,Medium,CWE-399 Resource Management Errors: CVE-2007-6059,javax.mail-api-1.5.0-b01.jar,null,src_root/bin/java/apache-maven/repository/javax/mail/javax.mail-api/1.5.0-b01/javax.mail-api-1.5.0-b01.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES230446
DP,dpnextgen,Medium,CWE-254 Security Features: CVE-2018-1304,tomcat-jdbc-8.5.27.jar,null,src_root/bin/java/apache-maven/repository/org/apache/tomcat/tomcat-jdbc/8.5.27/tomcat-jdbc-8.5.27.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES230441
DP,dpnextgen,Medium,CWE-284 Improper Access Control: CVE-2018-1305,tomcat-jdbc-8.5.27.jar,null,src_root/bin/java/apache-maven/repository/org/apache/tomcat/tomcat-jdbc/8.5.27/tomcat-jdbc-8.5.27.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES230440
DP,dpnextgen,Medium,CWE Not Specified: CVE-2006-0254,geronimo-j2ee-management_1.0_spec-1.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/geronimo/specs/geronimo-j2ee-management_1.0_spec/1.0/geronimo-j2ee-management_1.0_spec-1.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES221366
DP,dpnextgen,Medium,CWE-399 Resource Management Errors: CVE-2007-6059,mail-1.5.0-b01.jar,null,src_root/bin/java/apache-maven/repository/javax/mail/mail/1.5.0-b01/mail-1.5.0-b01.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES221357
DP,dpnextgen,Medium,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'): CVE-2008-5856,classmate-0.5.4.jar,null,src_root/bin/java/apache-maven/repository/com/fasterxml/classmate/0.5.4/classmate-0.5.4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES221352
DP,dpnextgen,Medium,CWE-310 Cryptographic Issues: CVE-2015-2808,javax.el-3.0.0.jar,null,src_root/bin/java/apache-maven/repository/org/glassfish/javax.el/3.0.0/javax.el-3.0.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES221351
DP,dpnextgen,Medium,CWE-399 Resource Management Errors: CVE-2007-6059,mail-1.4.jar,null,src_root/bin/java/apache-maven/repository/javax/mail/mail/1.4/mail-1.4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES221350
DP,dpnextgen,Medium,CWE-399 Resource Management Errors: CVE-2007-6059,mail-1.4.4.jar,null,src_root/bin/java/apache-maven/repository/javax/mail/mail/1.4.4/mail-1.4.4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES221349
DP,dpnextgen,Medium,CWE Not Specified: CVE-2009-0316,vim25.jar,null,src_root/src/integ/vmware/GRE/AngularWebGrePlugin/src/GreAngJavaModule/lib/vim25.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES205682
DP,dpnextgen,Medium,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2015-1773,commons-discovery-4.6.b.23201.jar,null,src_root/bin/java/apache-maven/repository/com/adobe/flex/compiler/commons-discovery/4.6.b.23201/commons-discovery-4.6.b.23201.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES205176
DP,dpnextgen,Medium,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2012-1512,vsphere-client-lib.jar,null,src_root/src/integ/vmware/GRE/FlexWebGrePlugin/src/GreJavaModule/src/main/resources/lib/vsphere-client-lib.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES205164
DP,dpnextgen,Medium,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2009-1524,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198570
DP,dpnextgen,Medium,CWE-200 Information Exposure: CVE-2009-4609,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198569
DP,dpnextgen,Medium,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2009-4610,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198568
DP,dpnextgen,Medium,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2009-4612,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198566
DP,dpnextgen,Medium,CWE-310 Cryptographic Issues: CVE-2011-4461,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198565
DP,dpnextgen,Medium,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'): CVE-2009-1523,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty-util/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty-util/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198564
DP,dpnextgen,Medium,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2009-1524,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty-util/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty-util/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198563
DP,dpnextgen,Medium,CWE-200 Information Exposure: CVE-2009-4609,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty-util/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty-util/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198562
DP,dpnextgen,Medium,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2014-8110,activemq-core-5.2.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/activemq/activemq-core/5.2.0/activemq-core-5.2.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198561
DP,dpnextgen,Medium,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'): CVE-2015-1830,activemq-core-5.2.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/activemq/activemq-core/5.2.0/activemq-core-5.2.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198560
DP,dpnextgen,Medium,CWE-255 Credentials Management: CVE-2015-6524,activemq-core-5.2.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/activemq/activemq-core/5.2.0/activemq-core-5.2.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198555
